id,predicted_price
3574900030,127.55087
7853230570,127.59886
320069049,128.91246
9839301060,127.69641
7011201333,127.74304
2781320100,127.71182
3421069120,128.94934
7852030320,127.55496
5316101075,128.58467
5309100750,127.48965
629000730,128.0155
511700170,127.88535
1562100030,127.61664
2489200230,127.56297
524069116,127.87648
5315100737,127.68217
1868900675,127.97771
1608000120,127.63832
705700240,127.42528
7575600610,127.37596
1778500015,127.94995
5423500240,127.08274
6713700025,127.56515
2734100734,127.72487
301402280,127.53662
2113700205,127.21157
4114601570,129.9709
3332000615,127.491486
3630050180,127.46622
6852700520,127.55003
6870310010,127.96834
6163900981,127.6508
393000142,127.39142
1771100130,127.586754
1442860160,127.44747
9191200435,127.94698
6788200800,127.715164
1115300070,128.27377
3176600105,127.86357
2770604665,127.668
5469500580,127.96857
5680000545,127.88173
3424089119,130.105
1328300180,127.77934
1773100922,127.603874
4123830480,127.43623
9808610190,128.1443
4250200140,127.44871
4217402115,129.66638
3831250350,127.59747
2397101055,128.113
6817850110,128.19771
7526800200,128.0502
7853370100,128.08163
2523089025,131.84718
9476200680,127.729614
5714200140,127.77264
3575304895,128.35667
263000018,127.939415
8080400177,128.05014
6450304130,127.91176
514500090,127.95181
9477000300,127.48364
853600310,130.26576
1951600240,127.3727
1099900120,127.819115
5323100120,127.66881
1223089016,128.92255
522059172,127.611694
1930300190,128.56354
9542840410,127.43364
8665050530,127.48071
5592900205,128.14784
5450300010,127.70783
2459960030,127.44131
3331500455,127.11904
3432500705,127.10791
3702900165,127.82717
5249803550,127.6559
626049058,127.86716
1788900380,127.31323
8075400360,127.72087
9113200250,127.85692
2738640040,127.903755
7821200307,128.01768
3530440140,127.30168
3582700130,127.12868
9276200569,127.70375
7197800020,127.457115
686200490,127.60618
3501600100,127.93345
6383000690,127.44415
7604400150,127.025314
5249801411,127.22339
2607720420,127.472
9561100010,127.65769
1796370590,127.2509
4077800593,127.40704
854000165,126.98036
5536100010,128.14748
4188000670,127.94734
31000165,127.42949
662350050,127.83378
4137000280,127.43146
6169901130,128.49222
1953400510,127.57738
7518506716,127.674515
1552520010,127.72342
7955080270,127.77548
9212900100,127.63476
3438500798,127.28183
7899800890,127.41893
4319200605,127.058556
1329300480,127.54439
8935100100,128.03679
5016001260,127.29456
4337600280,127.39963
1446401220,127.40227
7135521530,127.630844
6888900115,127.38551
2413301070,127.38452
345700040,127.60174
5566100145,127.61527
7634800070,127.581345
9346910500,127.99444
3529300060,127.48002
8128600060,128.7874
8572900275,128.0394
4139420590,130.30254
9274200322,128.06612
1472700200,127.39913
8820903380,127.07199
8563010130,128.2221
8965450110,127.92845
9274204230,127.338524
8165501700,127.41289
2193340260,127.372696
1860600290,128.21745
1222000055,127.47342
2492200280,127.13363
2488200455,127.547295
809001520,127.9185
1796361140,127.211205
6398000011,128.56372
6813600365,128.10408
7504100920,127.94245
8835770330,129.9684
524059322,127.41718
4307330280,127.55233
1245002952,127.70048
2021069059,127.56665
5700000595,128.16896
3629970930,127.71147
3336002215,127.63269
5100401060,127.50601
3278600750,127.66223
1126069045,132.76215
7568700175,127.30606
452001475,128.18956
9283800230,127.39249
1737300130,127.78937
6189600040,127.5613
3679400025,127.88553
1096100010,127.56987
9513900050,127.30118
5452800645,127.66696
273800100,127.23675
7228500037,127.39631
808300090,127.80533
2493200215,127.90767
5035300255,127.94769
3380900160,127.33469
3630000130,127.25613
7300400670,127.582
6798100070,127.40709
8078400010,127.49974
5566100060,127.54381
2768200212,127.61797
4035900060,127.81268
9460000110,128.12883
7199320190,127.71266
2225039081,127.48723
9512200050,127.97433
2634500085,127.47499
3654800200,127.29223
2724079090,132.58882
2597520720,127.75986
3034200426,127.77806
984000130,127.48546
7852020670,127.45596
7923500060,128.03407
2310030510,127.4002
2205500540,127.60455
2493200015,127.449165
7853361420,127.75593
5652600605,127.78731
5285200020,127.72632
9406530150,127.46048
5706300020,127.60242
3278602490,127.89426
7197000100,127.7641
4447300008,127.836624
7899800045,127.16976
9250900095,127.62689
9268851740,127.53882
8682261440,127.5997
7284900385,127.92886
8079040300,127.438736
2225300585,127.43718
3223039013,128.0378
2013801350,127.00925
4055701110,128.1049
3578401770,127.61258
4046500720,127.72784
6145601745,127.913666
5207200195,127.24234
1972201856,127.86609
7212680080,127.384476
7277100510,127.8888
522079022,131.00438
5605000440,128.39796
6632300230,127.60818
8815400165,127.73743
6708200320,128.71678
2426059076,128.25542
3260200200,127.462074
2770601741,127.83119
4338800500,127.46225
9201000320,128.72208
7655900038,127.60495
3625059140,127.968765
4222310010,127.31629
2114700115,127.625046
3291800710,127.69028
9406590010,127.69525
3025059124,130.34596
7972601250,127.959045
930000470,127.56917
6690500060,127.68791
16000015,126.93309
5693501102,127.96852
8079040490,127.54854
7225000155,127.24959
8819900170,128.15309
7972601270,127.365234
1224069074,130.22942
5126900321,127.36448
3438501860,127.58462
2822069080,127.43315
1656600310,127.8174
3856900507,127.96605
1626069139,128.4064
2524049257,129.18219
3904960150,127.43131
7214820610,128.00685
7977201845,127.64107
2428100080,127.72179
2202500135,127.21686
1523550220,127.53007
2313900610,127.305855
4123840050,127.41184
2125059124,128.48212
1225039067,127.7096
6431500283,127.88722
2473380010,127.47464
5694501195,128.19054
2881700046,127.39865
6837820330,127.51717
2337300370,127.35866
3876540630,127.030464
626059317,127.76842
3374500520,128.36043
7228501903,127.87871
4019300051,127.81218
4232902615,128.41017
3546000090,127.11653
8127700215,128.09137
3438501100,127.41682
1769600066,127.0274
8146100610,127.68524
3052700695,127.18536
7954310210,127.74732
3761700053,129.87193
1320069179,128.6027
1331900410,128.48018
7303100210,127.40222
2464400285,127.786194
6163901150,127.881805
8955800045,128.06001
2314300200,127.57048
9528104360,128.00298
4177100005,127.49738
8856960260,127.38993
1828001220,128.29585
3066400710,127.67978
624110610,129.53902
4040800260,127.15386
5019500215,128.3006
2481630180,128.8113
7203170190,127.63453
510001280,128.17268
9430110120,127.937584
1565950030,127.46091
9828202255,128.27785
3878900270,128.06844
8091600080,127.79642
1112000035,127.52507
2228900270,128.06456
6648701740,127.85593
1245003740,127.89343
2174503441,127.84626
7708250010,127.509346
6072300110,127.8139
2329800140,127.55216
1494300040,127.3745
3832050130,127.60441
7203100730,128.1106
7199330170,127.487595
7785000220,127.965034
1250201175,128.26222
4054500180,128.55734
7905200061,127.374985
3751604895,127.8338
5220300140,128.0034
3323059027,127.77461
8651611980,128.19426
8673400190,127.8984
1668500100,128.17336
1023059365,127.697525
3308030060,127.67146
4232400860,127.763214
2144800615,128.16835
1568100920,129.68224
9406510040,127.78702
2923049421,127.425385
1051000040,127.5345
2077700042,127.60173
9423800030,128.00708
9818700455,127.96682
7133300675,127.61847
4113800550,127.61023
5553300375,128.36665
2025701530,127.4664
7942601155,127.789734
7524300020,127.428116
2520069100,128.09084
5412300410,127.452286
7504110760,128.19453
2594200350,127.95406
2722059013,128.22371
8078430480,127.37471
1423069162,128.33958
8856001090,127.912155
7000100631,128.45616
4222200280,127.039505
7971300050,127.768616
2009001600,127.70712
6619910140,127.981384
2877100985,127.62408
1196000007,127.89491
1330850130,127.87983
6664900410,127.07036
1231001110,127.63791
9235900030,127.57233
9407101840,127.691025
9523103001,127.93706
2149800278,128.83443
7234601198,127.92244
9476700035,126.85498
9297301065,127.866066
518500700,127.84271
7843500090,127.44328
6056110780,127.40326
2345700260,127.6884
3509600070,127.03607
1431700280,128.0894
1623049174,127.2794
3024089049,127.720566
7853340450,127.464386
7732410360,127.50447
1446800995,127.42032
2946000285,127.38493
425079100,128.32516
3876313040,127.78164
1762600260,128.22691
1925069121,128.82246
7443000480,127.40053
7820000015,127.50754
4027701253,127.57693
2826049165,127.50924
5426300060,127.93974
1278000210,127.291245
923000270,127.87401
7657600005,127.64599
3024079057,128.5047
3276180020,127.381325
7304300760,127.63466
3908100020,127.94043
8835400805,128.65895
4051150070,127.37866
3904930530,127.49283
6163900971,127.884705
7942600310,127.86447
4365700330,127.698906
423059207,127.206314
3992700265,127.72365
7177300090,127.922295
2540820010,127.53876
5700002510,127.73985
5201000030,127.94786
7631800015,128.65524
2922702965,127.80718
1525059198,128.02383
1245003160,128.45134
3810000455,127.60474
7855600080,128.0709
5701500030,127.50786
7504020400,127.71678
1402600570,127.3566
7575610760,127.40846
8731990370,128.18889
5021900090,128.45497
290000075,127.93723
2841500010,127.98956
3955900830,127.592766
7852110140,127.55837
1311400350,127.493095
7773800015,128.03383
4123400320,127.53111
2725069157,128.25606
666000143,128.01581
5101408678,127.89148
6371000026,127.44947
2024059084,128.01196
7283900036,128.2141
8881900230,127.89333
3959400135,127.540955
7696610270,127.36984
1689400150,127.52635
5103900015,127.85838
1441000350,128.25172
5101408735,127.971756
3126059027,127.97664
2320069014,128.51921
9541600015,127.61815
8682320420,127.87637
1562200090,127.84352
3395070980,128.1353
7349600230,127.356995
522049122,127.491455
869700060,127.36784
811000055,127.67053
1221059176,129.30414
1523059103,127.84985
2025760210,128.5512
9218400088,127.537224
8682292020,127.44695
2623089135,128.77327
3758900259,128.27815
524069049,128.40053
3121500150,128.11879
5581400080,127.97209
8087800020,127.571335
4070700290,127.530334
3296000170,128.44371
9238500040,128.57272
2744600040,127.30207
6813600380,128.06181
6140100150,127.229965
2201500555,127.832275
2600110250,127.60898
4337000275,127.29023
1186000150,127.888885
1972201963,127.90155
1105000745,127.40874
2887700560,127.921
4039700080,127.57901
522049104,127.08287
4202400078,127.403305
7520000695,127.500145
7714000310,127.6642
4319200060,127.285446
8624700015,128.11717
5104520610,127.515564
2354300845,128.07945
3824100291,127.92407
6151800612,127.61192
5454200080,127.851105
6413600290,127.59159
2131200065,127.58418
1459920010,127.34432
50300090,127.64557
2326300090,127.47363
7714000070,127.655106
3630180500,128.74673
1727850340,128.33429
8691430330,128.58095
2310030390,127.40692
5561400610,128.87895
7010701016,127.87991
7883605915,127.60602
1282300995,127.527756
4040700310,127.73874
3353400435,127.0359
2143701015,127.65473
255450020,127.58675
1020069017,139.00237
4038200120,127.75672
9284801100,126.86081
1965200075,127.63968
847100047,127.800705
4038700720,127.829025
6815100085,128.16212
2508000020,127.63901
255520180,128.61302
6822100750,127.962814
869700050,127.362274
1775801405,127.60599
6600400090,127.092445
7202330270,127.615944
1683400165,127.604225
2625069070,130.57497
7625702440,127.3748
3388000640,127.523735
1899400365,127.22204
6899990200,128.58969
5569700020,128.80724
986000045,127.87208
3293700221,127.835205
3764800250,127.06883
2291400566,127.528366
4219401236,128.96281
4239400840,127.390915
7211400990,127.89502
7696500280,127.44105
7215721070,127.37106
3204850140,127.49164
4322200220,127.955536
2566300100,127.82829
1944900090,127.495834
6648500390,127.46962
7385300020,128.40771
1704900135,127.916595
2877100655,128.08148
2726079098,130.12956
7625703800,127.71735
318300040,128.81361
7922800190,128.08769
2023049361,127.66755
8946400210,127.59352
6071600450,127.669464
4343800100,127.410774
1443300140,127.64275
1024039001,127.368484
2767704860,127.54022
7234600851,127.64879
644200065,127.89412
7784400035,128.4106
3826000560,127.23489
9272202260,129.03636
263000253,127.91208
3621059043,128.21652
240000130,127.73946
1352300120,127.5822
7849200861,127.63797
2487700130,127.82394
1796100140,128.10902
7234601221,127.81149
8651710190,127.67558
2916200091,127.098305
1232000915,127.284004
1545801970,128.02266
3211200420,127.449585
7686204675,127.34068
3141600210,127.55232
3959401284,127.6163
2113700825,127.79158
3876000710,127.60865
522069022,127.77817
3214200070,127.68472
1221039156,127.51053
259600790,127.639496
785000040,127.5797
8138870470,127.363014
2596300035,127.636
540100057,127.37718
3073500045,128.27348
5363200266,127.60832
8682261650,127.50287
3224510080,128.47707
3211270160,127.87643
9269200520,127.72831
293810190,127.60328
4197400043,127.59443
3026079031,129.52931
5332200405,128.13736
2473411210,127.273926
9268200315,128.14536
8123500050,127.594246
3221069091,129.3984
2485000165,128.18465
4058800215,127.22904
1926059039,127.41548
2533300680,128.24457
3343903640,128.38737
5700003705,128.71106
2023049372,127.420456
4058800830,128.55463
3333002302,127.74245
2944500340,127.47596
1982200790,127.21894
8929000270,127.678925
8122101440,127.29255
7525530470,127.951385
9332800020,127.347626
3878900525,127.61485
5420300210,127.21028
9232900165,127.74287
6414100026,127.65909
3013300660,127.895676
7954300120,127.62592
1081200360,127.37491
2877102345,128.03978
2202500255,127.739624
7984400050,127.044106
9558020380,127.61949
7812801850,127.237526
8944460020,127.68912
2306400040,127.76921
8649400410,128.01213
7889602020,127.5762
2041000025,127.58888
871001484,127.91712
2767602141,127.334564
3630180470,128.16125
2769602140,127.25645
2473250280,127.6018
5422560660,127.524345
3756600240,127.46068
8651600160,127.546326
7202300540,128.19731
8961950250,127.83925
3303000130,127.54894
798000062,127.21385
1695900150,127.86946
1604730150,127.82225
4136930310,127.70062
8835401250,128.62526
8665900328,127.44611
9262800255,127.869865
1853080570,127.98743
5556300114,128.09177
9517200290,127.905754
4037200295,127.721146
7417100123,127.50557
2620069077,127.68526
7922720040,128.20961
558100090,127.210304
257000037,127.81309
3319500385,126.93322
9297301520,127.58778
3580900090,127.2581
1321039076,127.13889
7227801581,127.44667
9407001620,127.46153
2130400150,127.69801
2312400200,127.304596
4046700210,127.72833
1193000480,128.34114
1492800296,127.41855
3013300017,127.66965
3630240140,127.60767
1049010390,127.37796
9320900420,127.100525
4315700060,127.27681
2591010290,127.84098
323089085,128.7719
6600400270,127.81822
2919701105,127.711044
7202360670,128.2776
8927600100,128.05278
3211700045,127.44422
4027701326,128.0845
1601600195,127.44235
7853280350,129.28424
3629970130,127.716606
7203120020,127.97142
9542900190,127.21158
8035350120,127.86713
1238501184,127.64939
251200240,127.485855
8945300200,127.22159
2162000160,128.14612
5466310060,127.52617
1239400064,127.61966
5205000020,127.50371
1720800305,128.24426
7280300375,128.30566
2095800400,127.62949
7852010950,127.54788
1428001160,128.3454
9528104910,127.40697
8644210470,128.57578
7923300310,127.66016
254000100,127.69682
1931300688,127.939995
7007700030,127.452385
422049178,127.52253
422069067,128.54016
2923049393,127.32312
930000305,127.7143
2461900448,127.67861
2610100020,127.615005
2895550050,127.425255
7701700040,127.166534
2460900020,127.84838
9827700105,127.957306
1005000240,127.85907
7200001254,128.00143
866400040,127.66862
305000170,127.53786
2260800110,129.0599
3442000127,126.947845
5253300437,127.66991
7576700150,128.12677
5469501410,128.72604
5104531120,128.73912
723049434,127.35764
622069006,130.53441
2517101200,127.44458
8159620160,127.2699
5561300640,127.991035
3317010130,127.119995
4364200250,127.67106
8732300060,127.64479
5603700025,127.6547
3585900190,128.79065
3996900575,127.646996
8731801260,127.388435
3810000860,127.41786
5700003585,129.48207
6332000050,128.03786
9286100250,127.35762
9471201110,128.24535
9290800050,127.95173
7300200400,127.80808
526069024,130.07835
1454600156,128.85732
3904980360,127.355934
2626119062,128.03477
8651730290,127.73897
7611200195,127.815735
1919800260,128.16402
6632900354,127.474335
3972900195,127.10325
5151600170,127.75642
7016000440,127.65065
871000435,127.828865
9578060540,127.61459
2332700060,127.633224
766000240,127.47247
4363700200,127.04985
7100000250,127.51871
2781250560,127.347084
2781250100,127.56273
5419800220,127.10288
7147600245,126.993195
2926069083,129.9241
6189200125,127.50664
9542830160,127.54874
5152200020,127.42163
9412900045,127.663925
6600410480,127.13861
6979970080,127.89914
5636010280,127.60556
1732801300,127.82364
5561401530,128.39508
9578500510,127.70981
7304300906,127.724686
1223089077,128.71556
721049207,127.37832
8691330310,128.10115
1523069204,128.50807
3188100105,127.79599
6608500290,127.40491
2891400410,128.78575
7663700551,127.73235
5413200140,127.42178
425069139,128.25212
6713700155,127.55926
2767603505,127.85947
7789000080,127.930405
9211500620,127.25041
3750604417,127.04019
7922800320,128.05193
1471620240,127.364975
2222059052,127.60678
9551200270,128.62856
2767603160,127.98969
9406710060,127.58901
8929000250,127.601715
5538300120,127.48996
2223069120,128.55556
1652500060,129.59961
8564500240,127.495056
3629700120,127.83029
3943600070,127.5693
4171200025,127.54419
2425049063,129.13428
9828701650,127.76424
3581000340,127.378235
8100900015,127.60703
2125059161,128.61919
304000380,127.51077
8146200070,127.63664
686530170,127.70318
2917200645,127.80524
9547200530,128.34857
2122059199,128.17969
1150000740,127.483734
5706200060,127.59753
9265410010,127.05679
4083800555,128.04175
6152900332,127.172806
2520900301,127.387924
9828200790,127.37128
1657530180,127.42333
7471900045,127.90689
9828200460,127.92375
1775900140,127.542946
6139800430,127.76657
7214400005,127.59206
5332200026,127.61594
9510970300,127.83989
2540830020,127.29172
3392100140,127.028366
1326069191,127.51311
2125059112,128.38463
859000022,127.56383
8854100350,127.819954
121059007,127.4515
7977201707,127.27084
3859900060,129.63303
8815400735,127.97037
705700530,127.402054
6600780130,127.6485
6378500105,127.75778
8143000310,127.89604
2877102330,127.19688
3526039074,127.91057
2115510300,127.15837
3024059014,130.50743
2141330360,127.41747
546000400,127.51482
2071500011,127.41091
7972000240,126.99447
7016200460,127.58258
6204200180,127.59299
1552100135,128.18056
88000173,127.108315
2581900235,128.14345
9211500560,127.123634
621069218,128.78612
1321970240,127.4968
798000630,127.53357
421000285,127.542175
2824600180,128.30032
3832051140,127.50037
1237500105,127.4279
8802400906,127.30751
3166900270,127.61538
3682000060,127.80644
5469700020,127.567154
1245001820,127.777176
9547205660,128.04402
7974700122,127.72766
7550801225,127.745445
1099950050,128.32553
1402900460,127.59693
7636800041,129.06857
2115720270,127.34762
8651441750,127.95636
3904100035,128.0339
8815400020,127.88008
3303860590,127.84524
5427110040,127.73014
1782000160,127.62302
6204420290,128.12276
3995700245,127.86516
7955040130,127.61294
1442880650,127.80046
8833510230,129.10132
7283900551,128.34853
4396000180,128.12547
7504021310,128.4688
322059264,128.60378
3654800040,127.33154
2767704777,127.34985
3278602190,127.70649
3236500220,127.488884
3410600100,127.952545
629410180,127.81419
3352402250,127.830765
4363700304,127.547005
7237550130,129.26205
9808590210,128.91425
8074200175,127.46727
3463400330,127.81797
6306400140,128.84322
8564950250,127.73192
5381000070,127.566505
9826700697,127.24018
8132700190,127.48877
7943000020,127.42374
9547204675,128.10878
4112100101,127.82417
727500030,127.41203
114101426,127.61912
9274202005,128.01035
1193000380,128.3305
3039000020,127.51636
7852170130,127.89518
2624079010,128.45927
4137010540,127.46248
7576200012,127.73372
1138020020,127.37539
3969300030,127.111115
898000200,127.6454
5153100030,127.40248
5104532030,127.916664
4406000050,127.59047
9274203390,128.19548
8682290360,127.46243
6928600330,127.69943
4139680070,128.33562
6844702690,127.78949
2154970020,129.16002
4385701285,128.32239
2426059071,128.53291
2867300160,128.82771
9512500720,127.647606
1773101020,127.11607
8687800100,127.54316
3627800050,129.4134
1604600227,127.626755
3300701170,127.494156
9250900111,127.434975
7015200790,127.55589
1311100490,127.55466
2469000010,127.865746
1982201596,127.41463
1862700290,127.74091
2586800270,127.24478
9528102772,128.08647
5490210200,127.44285
6669080020,127.645325
179003055,127.61945
1860600535,127.480286
1592000130,127.46748
3905040170,127.336914
9320500080,127.574905
9276200850,127.58475
224069114,128.2507
2260000340,127.8231
5096300130,126.969925
3432500215,127.42166
2600000050,127.82764
8856003839,127.39241
2492200435,127.39755
7855900110,129.23456
6806100250,127.59234
2770603523,127.52056
1370800515,128.76424
2726049150,127.28946
1226059161,128.14816
1068000375,128.51498
9528104109,128.01546
5126310060,127.71196
1951820070,127.52524
1545805980,127.531075
9464700340,128.30824
4319200675,127.419235
7518500885,127.49917
7852020620,127.46141
869700370,127.3718
8643000190,127.59836
8902000267,127.868805
7972602435,127.30237
2050100210,128.75786
6705120540,127.472
2767601390,127.77884
4141000490,127.869484
9345400350,128.31621
3222079162,127.953354
7789000120,127.313736
6646200770,128.12135
6666800180,127.515854
1725800280,127.930725
6117500460,129.62239
5470100220,127.57073
5457300478,128.31133
7550800195,127.47772
7787050180,127.77947
6204430250,127.793686
7640400250,127.813515
624110920,128.11186
3629920140,127.49104
7173700518,127.78696
3210200395,127.36334
2473480560,127.35017
2623089141,128.16049
1423800080,127.4898
2076400050,127.80221
3832060120,127.52878
7702600930,127.659775
5101404555,127.92882
3723800415,127.75396
3356403400,127.58185
9214400125,127.56464
1797500530,128.24855
9551201660,127.91824
3878900815,127.74972
1760650280,127.55231
5466410030,127.053505
6388930620,127.57951
2331300395,127.80992
9412700160,127.54183
871001611,127.00705
3142600120,128.0512
3995700220,127.60828
2310000280,127.4475
8039900400,127.763855
7504021510,127.67558
1959700445,128.88448
1556200155,127.45918
3629960590,127.44159
259000240,127.67796
662440020,127.65504
3123049142,128.34021
321100260,128.66591
6840701095,127.629776
3738900165,127.63535
4427100130,127.496735
9238500100,127.80281
6145601810,127.51473
2570300090,127.46549
4017600010,127.70424
1005000220,127.769394
1257202120,128.03134
9527000490,127.33558
8691400080,127.904175
1726069084,128.06631
248000240,127.333084
6113400046,127.7096
2130702350,127.450455
920069052,128.1956
6071300160,128.10619
1623049041,127.64824
9268200285,127.63205
1843100520,127.43405
2887700826,127.92492
9122000385,127.81532
9475700220,127.39069
2804600005,127.88391
2896400300,127.42914
5015000180,127.518456
3630220180,128.16606
8832900780,127.42591
1568100300,127.923965
8718500610,127.77794
4147200140,128.49438
1973700030,127.9745
8862000075,127.457016
9320990110,127.42301
1151100035,127.78926
2011000010,126.869125
1651500060,127.78316
446000190,127.35542
2344300220,127.4973
523049195,127.6449
9191200015,127.75969
7942601410,128.15361
7137800300,127.17619
7853300280,127.651794
6654700240,127.60332
569000050,127.742905
3584000180,127.52872
2026079055,128.07912
8898700880,127.44177
5075400150,127.43463
8731981360,127.65221
4222500020,127.246475
7996720050,128.0925
4077800094,127.94949
6446200365,128.17488
2824089053,129.39987
1311800220,127.043594
3522049063,128.30682
1721801280,127.51515
6131600240,127.564545
7202310040,127.616745
1123059125,127.73196
646910160,127.38628
5630500005,128.14061
3342100785,128.20808
9547205610,127.99199
1773100123,127.38038
3353400092,127.48353
217500015,127.478836
3649100031,127.45715
7896300150,127.20049
623049185,127.35286
1773100430,127.399765
1781500220,126.681114
3395380200,127.432365
2424059170,130.18689
4389200765,128.05118
1543000060,127.76956
6154900005,127.86218
2902200240,127.49459
1442880640,127.802315
8562770490,127.58903
2768300655,127.48407
3432501315,127.26105
5035300570,128.1147
3626039028,128.22527
3876540780,127.22774
327000100,127.98561
7551300065,128.40364
1312920060,127.28912
2215901230,127.375565
6306800010,127.72119
2767700022,128.12848
5589900610,127.349625
4320200020,127.94603
5249804655,127.88761
9238500480,127.84262
3885806565,128.4252
7905200205,127.55336
5727500102,127.515
3585220070,127.39814
2078500210,127.60818
1839920050,127.55055
534000080,127.65699
856000255,128.10689
4141010110,128.73326
9558040820,128.83
7768700315,127.842026
2796100640,127.655365
1922059010,128.5615
3448000542,127.9712
3883100220,127.43231
7237301210,127.420654
3893100456,127.841484
9578501110,127.820435
6145601995,127.91895
4024100120,127.3889
8899000050,127.7926
3396820010,127.62445
6749700117,127.837685
1954400060,127.36365
3303970100,127.974075
2540850070,127.41534
3797000745,127.95774
7883603700,127.49061
3438501452,127.59061
3530210260,128.00023
3598600049,127.90092
731500170,127.37899
7129304375,127.66208
263000006,127.93942
7212660560,127.40254
1112700010,127.35777
3420069060,134.02846
2473000470,127.63799
8691390980,127.9458
6184700100,127.814514
4476400275,127.55089
2968801240,127.91472
1529300160,127.84837
7640400070,128.01152
7016100380,127.65912
2172000890,127.548004
4035900015,128.0204
9528104660,127.757904
507100005,127.55434
2783100160,127.579895
3629921140,128.29851
1099750610,127.40972
1330300451,127.95412
2757000030,127.605804
2114700190,127.748634
2050000020,128.42516
3832500790,127.792175
2612000390,127.52879
1483300430,128.11455
8899200720,127.49764
9183700470,127.87491
3530490031,127.225525
7857001225,127.5258
7920100083,127.486786
